,Country,Year,Elec/Heat,Manu/Cons,Trans,Fuel,Fugitive,Total
2163,Haiti,1992.0,0.13,0.25,0.4,0.05,0.0,0.8300000000000001
2164,Haiti,1993.0,0.08,0.15,0.38,0.06,0.0,0.6699999999999999
2165,Haiti,1994.0,0.03,0.02,0.11,0.03,0.0,0.19
2166,Haiti,1995.0,0.16,0.15,0.5,0.1,0.0,0.91
2167,Haiti,1996.0,0.24,0.16,0.56,0.1,0.0,1.06
2168,Haiti,1997.0,0.34,0.27,0.57,0.1,0.0,1.2800000000000002
2169,Haiti,1998.0,0.25,0.33,0.63,0.1,0.0,1.31
2170,Haiti,1999.0,0.2,0.39,0.65,0.14,0.0,1.3800000000000003
2171,Haiti,2000.0,0.19,0.29,0.7,0.23,0.0,1.41
2172,Haiti,2001.0,0.2,0.29,0.77,0.28,0.0,1.54
2173,Haiti,2002.0,0.22,0.45,0.81,0.24,0.0,1.72
2174,Haiti,2003.0,0.17,0.44,0.79,0.24,0.0,1.64
2175,Haiti,2004.0,0.16,0.38,1.11,0.24,0.0,1.8900000000000001
2176,Haiti,2005.0,0.17,0.4,1.14,0.27,0.0,1.98
2177,Haiti,2006.0,0.17,0.41,1.17,0.28,0.0,2.0300000000000002
2178,Haiti,2007.0,0.24,0.52,1.31,0.24,0.0,2.3100000000000005
2179,Haiti,2008.0,0.24,0.52,1.31,0.24,0.0,2.3100000000000005
2180,Haiti,2009.0,0.26,0.47,1.29,0.21,0.0,2.23
2181,Haiti,2010.0,0.27,0.54,1.07,0.21,0.0,2.0900000000000003
2182,Haiti,2011.0,0.27,0.56,1.09,0.2,0.0,2.12
2183,Haiti,2012.0,0.68,0.36,0.95,0.08,0.0,2.07
2184,Honduras,1971.0,0.21,0.28,0.45,0.17,0.0,1.1099999999999999
2185,Honduras,1972.0,0.17,0.31,0.48,0.18,0.0,1.14
2186,Honduras,1973.0,0.18,0.34,0.53,0.21,0.0,1.26
2187,Honduras,1974.0,0.17,0.38,0.5,0.19,0.0,1.24
2188,Honduras,1975.0,0.19,0.4,0.52,0.21,0.0,1.32
2189,Honduras,1976.0,0.24,0.41,0.54,0.23,0.0,1.42
2190,Honduras,1977.0,0.3,0.44,0.57,0.26,0.0,1.57
2191,Honduras,1978.0,0.18,0.48,0.61,0.3,0.0,1.57
2192,Honduras,1979.0,0.17,0.54,0.65,0.32,0.0,1.6800000000000002
2193,Honduras,1980.0,0.23,0.53,0.61,0.31,0.0,1.6800000000000002
2194,Honduras,1981.0,0.23,0.46,0.63,0.28,0.0,1.6
2195,Honduras,1982.0,0.26,0.42,0.64,0.27,0.0,1.5899999999999999
2196,Honduras,1983.0,0.25,0.51,0.72,0.27,0.0,1.75
2197,Honduras,1984.0,0.25,0.6,0.75,0.25,0.0,1.85
2198,Honduras,1985.0,0.14,0.51,0.76,0.25,0.0,1.6600000000000001
2199,Honduras,1986.0,0.07,0.48,0.86,0.27,0.0,1.6800000000000002
2200,Honduras,1987.0,0.09,0.57,0.93,0.29,0.0,1.88
2201,Honduras,1988.0,0.09,0.68,0.98,0.33,0.0,2.08
2202,Honduras,1989.0,0.07,0.8,1.08,0.35,0.0,2.3000000000000003
2203,Honduras,1990.0,0.05,0.75,1.03,0.33,0.0,2.16
2204,Honduras,1991.0,0.03,0.75,1.02,0.33,0.0,2.13
2205,Honduras,1992.0,0.11,0.77,1.15,0.4,0.0,2.4299999999999997
2206,Honduras,1993.0,0.16,0.76,1.31,0.35,0.0,2.58
2207,Honduras,1994.0,0.32,0.77,1.52,0.35,0.0,2.9600000000000004
2208,Honduras,1995.0,0.89,0.74,1.53,0.37,0.0,3.5300000000000002
2209,Honduras,1996.0,0.72,0.91,1.49,0.36,0.0,3.48
2210,Honduras,1997.0,0.86,0.71,1.63,0.38,0.0,3.5799999999999996
2211,Honduras,1998.0,1.31,0.77,1.81,0.39,0.0,4.28
2212,Honduras,1999.0,0.83,0.73,2.1,0.65,0.0,4.3100000000000005
2213,Honduras,2000.0,1.03,1.03,2.09,0.29,0.0,4.44
2214,Honduras,2001.0,1.29,0.64,2.23,1.07,0.0,5.23
2215,Honduras,2002.0,1.46,0.72,2.23,1.14,0.0,5.55
2216,Honduras,2003.0,1.6,0.82,2.27,1.49,0.0,6.18
2217,Honduras,2004.0,2.27,0.97,2.31,1.41,0.0,6.960000000000001
2218,Honduras,2005.0,2.29,1.14,2.23,1.42,0.0,7.08
2219,Honduras,2006.0,1.59,1.31,2.22,1.2,0.0,6.320000000000001
2220,Honduras,2007.0,2.65,1.75,3.17,0.47,0.0,8.040000000000001
2221,Honduras,2008.0,2.68,1.5,2.94,0.68,0.0,7.799999999999999
2222,Honduras,2009.0,2.27,1.28,3.01,0.77,0.0,7.33
2223,Honduras,2010.0,2.23,1.3,2.96,0.77,0.0,7.26
2224,Honduras,2011.0,2.65,1.21,3.06,0.71,0.0,7.63
2225,Honduras,2012.0,2.76,1.28,3.25,0.87,0.0,8.16
2226,Hungary,1971.0,21.26,16.65,7.05,15.35,0.004930952380952381,60.31493095238095
2227,Hungary,1972.0,22.87,17.26,6.61,15.47,0.004930952380952381,62.21493095238095
2228,Hungary,1973.0,24.48,18.32,6.94,16.88,0.004930952380952381,66.62493095238094
2229,Hungary,1974.0,25.25,18.78,7.46,17.26,0.004930952380952381,68.75493095238095
2230,Hungary,1975.0,28.1,18.34,7.55,16.73,0.004930952380952381,70.72493095238094
2231,Hungary,1976.0,29.84,19.83,7.39,17.26,0.004930952380952381,74.32493095238095
2232,Hungary,1977.0,31.7,20.3,8.05,17.82,0.004930952380952381,77.87493095238095
2233,Hungary,1978.0,35.39,21.39,8.76,20.28,0.004930952380952381,85.82493095238095
2234,Hungary,1979.0,33.84,21.47,8.53,20.58,0.004930952380952381,84.42493095238095
2235,Hungary,1980.0,33.98,21.1,8.37,20.24,0.004930952380952381,83.69493095238094
2236,Hungary,1981.0,34.29,20.15,8.07,20.4,0.004930952380952381,82.91493095238094
2237,Hungary,1982.0,34.85,19.85,7.89,20.49,0.004930952380952381,83.08493095238094
2238,Hungary,1983.0,33.51,19.44,7.42,19.2,0.004930952380952381,79.57493095238095
2239,Hungary,1984.0,34.18,19.77,7.57,20.0,0.004930952380952381,81.52493095238096
2240,Hungary,1985.0,31.98,19.24,7.66,21.92,0.004930952380952381,80.80493095238094
2241,Hungary,1986.0,32.22,18.84,8.05,20.23,0.004930952380952381,79.34493095238095
2242,Hungary,1987.0,31.43,18.64,8.38,21.7,0.004930952380952381,80.15493095238095
2243,Hungary,1988.0,27.79,17.77,8.42,21.35,0.004930952380952381,75.33493095238096
2244,Hungary,1989.0,26.86,17.78,8.75,20.76,0.004930952380952381,74.15493095238095
2245,Hungary,1990.0,23.2,15.46,8.32,19.42,0.004930952380952381,66.40493095238095
2246,Hungary,1991.0,23.95,12.92,7.28,19.84,0.004930952380952381,63.99493095238095
2247,Hungary,1992.0,24.35,10.61,7.04,15.79,0.004930952380952381,57.79493095238095
2248,Hungary,1993.0,24.69,9.89,7.02,16.29,0.004930952380952381,57.894930952380946
2249,Hungary,1994.0,24.12,9.57,6.85,16.8,0.004930952380952381,57.344930952380956
2250,Hungary,1995.0,24.48,9.79,7.04,16.0,0.004930952380952381,57.31493095238095
2251,Hungary,1996.0,24.82,9.81,7.04,16.53,0.004930952380952381,58.204930952380955
2252,Hungary,1997.0,25.84,8.08,7.46,15.24,0.004930952380952381,56.62493095238096
2253,Hungary,1998.0,26.69,7.67,8.31,14.3,0.004930952380952381,56.97493095238095
2254,Hungary,1999.0,26.34,7.16,8.84,14.88,0.004930952380952381,57.22493095238096
2255,Hungary,2000.0,23.62,7.05,8.78,14.75,0.004930952380952381,54.204930952380955
2256,Hungary,2001.0,23.82,7.01,9.24,15.49,0.025,55.585
2257,Hungary,2002.0,22.44,7.01,9.92,15.49,0.027999999999999997,54.888000000000005
2258,Hungary,2003.0,23.4,6.69,10.38,16.79,0.0421,57.302099999999996
2259,Hungary,2004.0,21.37,7.18,10.87,16.74,0.0387,56.198699999999995
2260,Hungary,2005.0,19.51,7.78,11.8,17.28,0.0368,56.406800000000004
2261,Hungary,2006.0,19.83,7.53,12.52,15.77,0.0067,55.656699999999994
2262,Hungary,2007.0,20.73,7.47,12.93,13.0,0.0133,54.143299999999996
2263,Hungary,2008.0,19.93,7.01,12.85,13.22,0.0115,53.021499999999996
2264,Hungary,2009.0,16.87,5.55,12.76,12.99,0.005,48.175000000000004
2265,Hungary,2010.0,17.63,5.95,11.62,13.76,0.004930952380952381,48.964930952380946
2266,Hungary,2011.0,16.97,6.04,11.26,13.12,0.004930952380952381,47.394930952380946
2267,Hungary,2012.0,16.05,5.37,10.73,11.4,0.004930952380952381,43.55493095238096
2268,Iceland,1971.0,0.03,0.27,0.3,0.79,0.0,1.3900000000000001
2269,Iceland,1972.0,0.03,0.3,0.32,0.84,0.0,1.4899999999999998
2270,Iceland,1973.0,0.06,0.35,0.38,0.88,0.0,1.67
2271,Iceland,1974.0,0.06,0.39,0.34,0.87,0.0,1.6600000000000001
2272,Iceland,1975.0,0.06,0.3,0.38,0.87,0.0,1.6099999999999999
2273,Iceland,1976.0,0.04,0.35,0.41,0.79,0.0,1.5899999999999999
2274,Iceland,1977.0,0.04,0.37,0.41,0.81,0.0,1.63
2275,Iceland,1978.0,0.04,0.45,0.45,0.81,0.0,1.75
2276,Iceland,1979.0,0.04,0.51,0.49,0.78,0.0,1.82
2277,Iceland,1980.0,0.03,0.52,0.46,0.73,0.0,1.74
2278,Iceland,1981.0,0.04,0.42,0.56,0.71,0.0,1.73
2279,Iceland,1982.0,0.02,0.4,0.48,0.66,0.0,1.56
2280,Iceland,1983.0,0.01,0.46,0.48,0.64,0.0,1.5899999999999999
2281,Iceland,1984.0,0.01,0.57,0.52,0.58,0.0,1.6800000000000002
2282,Iceland,1985.0,0.01,0.57,0.49,0.55,0.0,1.6199999999999999
2283,Iceland,1986.0,0.01,0.57,0.52,0.59,0.0,1.69
2284,Iceland,1987.0,0.01,0.52,0.57,0.64,0.0,1.7400000000000002
2285,Iceland,1988.0,0.01785714285714286,0.55,0.59,0.67,0.0,1.8278571428571428
2286,Iceland,1989.0,0.01785714285714286,0.53,0.59,0.68,0.0,1.817857142857143
2287,Iceland,1990.0,0.01785714285714286,0.54,0.62,0.72,0.0,1.897857142857143
2288,Iceland,1991.0,0.01785714285714286,0.48,0.63,0.74,0.0,1.8678571428571429
2289,Iceland,1992.0,0.01785714285714286,0.46,0.63,0.79,0.0,1.897857142857143
2290,Iceland,1993.0,0.01,0.47,0.63,0.83,0.0,1.94
2291,Iceland,1994.0,0.01,0.55,0.65,0.83,0.0,2.04
2292,Iceland,1995.0,0.01,0.51,0.6,0.83,0.0,1.9500000000000002
2293,Iceland,1996.0,0.01,0.63,0.67,0.9,0.0,2.21
2294,Iceland,1997.0,0.01,0.63,0.58,0.87,0.0,2.09
2295,Iceland,1998.0,0.02,0.62,0.61,0.84,0.0,2.09
2296,Iceland,1999.0,0.04,0.57,0.62,0.82,0.0,2.05
2297,Iceland,2000.0,0.01,0.75,0.62,0.77,0.0,2.15
2298,Iceland,2001.0,0.01,0.77,0.63,0.68,0.0,2.0900000000000003
2299,Iceland,2002.0,0.01,0.81,0.63,0.74,0.0,2.1900000000000004
2300,Iceland,2003.0,0.01,0.76,0.63,0.78,0.0,2.1799999999999997
2301,Iceland,2004.0,0.01,0.83,0.66,0.75,0.0,2.25
2302,Iceland,2005.0,0.01,0.79,0.66,0.73,0.0,2.19
2303,Iceland,2006.0,0.01,0.72,0.89,0.62,0.0,2.24
2304,Iceland,2007.0,0.02,0.69,0.96,0.64,0.0,2.31
2305,Iceland,2008.0,0.01,0.61,0.9,0.59,0.0,2.11
2306,Iceland,2009.0,0.01785714285714286,0.5,0.88,0.68,0.0,2.077857142857143
2307,Iceland,2010.0,0.01785714285714286,0.49,0.84,0.61,0.0,1.9578571428571427
2308,Iceland,2011.0,0.01785714285714286,0.46,0.81,0.58,0.0,1.8678571428571429
2309,Iceland,2012.0,0.01785714285714286,0.48,0.79,0.56,0.0,1.8478571428571429
2310,India,1971.0,44.06,70.31,48.43,37.98,3.540492857142856,204.32049285714285
2311,India,1972.0,49.16,74.01,48.4,37.17,3.540492857142856,212.28049285714286
2312,India,1973.0,50.69,73.01,46.61,38.39,3.540492857142856,212.24049285714284
2313,India,1974.0,60.87,78.76,49.71,36.57,3.540492857142856,229.45049285714285
2314,India,1975.0,66.71,86.45,51.51,37.05,3.540492857142856,245.26049285714282
2315,India,1976.0,75.34,92.49,50.58,40.27,3.540492857142856,262.2204928571428
2316,India,1977.0,74.18,95.4,51.87,41.97,3.540492857142856,266.96049285714287
2317,India,1978.0,63.25,91.91,51.64,42.49,3.540492857142856,252.83049285714287
2318,India,1979.0,74.02,92.09,54.2,50.25,3.540492857142856,274.10049285714285
2319,India,1980.0,89.93,89.83,56.58,47.26,3.7969,287.39689999999996
2320,India,1981.0,102.55,98.78,57.2,56.59,4.5337,319.6537
2321,India,1982.0,114.42,115.68,49.14,57.44,4.8104,341.4904
2322,India,1983.0,128.48,116.75,50.84,63.04,4.6445,363.7545
2323,India,1984.0,137.15,128.6,50.84,76.62,4.5892,397.79920000000004
2324,India,1985.0,158.53,130.5,53.7,68.68,7.4644,418.8744
2325,India,1986.0,180.94,152.96,54.44,61.46,5.6671,455.46709999999996
2326,India,1987.0,207.47,153.71,57.37,64.44,7.1972,490.1872
2327,India,1988.0,217.94,160.35,59.4,75.39,7.7639,520.8439
2328,India,1989.0,239.48,171.84,64.7,75.06,9.4073,560.4872999999999
2329,India,1990.0,257.06,171.63,64.54,87.23,10.0307,590.4907000000001
2330,India,1991.0,284.26,175.75,66.91,94.73,11.3908,633.0408
2331,India,1992.0,308.86,180.59,68.52,94.37,9.7474,662.0874
2332,India,1993.0,339.5,176.15,68.14,93.22,5.0033,682.0133
2333,India,1994.0,354.99,186.62,70.19,102.99,4.0027,718.7927
2334,India,1995.0,405.27,182.66,77.53,107.03,5.3038,777.7937999999999
2335,India,1996.0,434.27,182.13,82.96,111.92,4.3869,815.6668999999999
2336,India,1997.0,449.65,197.64,84.92,121.44,4.4048,858.0547999999999
2337,India,1998.0,469.95,202.03,87.86,106.79,4.3869,871.0169
2338,India,1999.0,515.89,207.89,92.35,115.67,4.3689,936.1689
2339,India,2000.0,551.19,219.8,94.11,113.01,4.3689,982.4789000000001
2340,India,2001.0,570.82,216.99,93.94,112.75,1.3484,995.8484
2341,India,2002.0,579.23,231.62,96.73,118.28,1.3484,1027.2084000000002
2342,India,2003.0,606.63,221.79,98.5,124.82,2.3912,1054.1312
2343,India,2004.0,663.19,233.32,106.94,130.0,1.9777,1135.4277
2344,India,2005.0,687.48,260.35,113.5,129.78,1.8878,1192.9977999999999
2345,India,2006.0,735.76,293.03,118.46,135.93,1.6181,1284.7981
2346,India,2007.0,821.29,313.59,140.33,128.9,1.6541,1405.7640999999999
2347,India,2008.0,853.63,328.4,160.29,141.29,1.6541,1485.2640999999999
2348,India,2009.0,940.79,388.83,175.46,170.39,1.8159,1677.2858999999999
2349,India,2010.0,978.95,428.38,189.32,152.68,1.7799,1751.1099
2350,India,2011.0,1021.28,462.54,204.35,140.61,1.7080000000000002,1830.4879999999998
2351,India,2012.0,1111.45,473.23,216.23,153.1,2.2474,1956.2574
2352,Indonesia,1971.0,5.5,5.12,8.02,6.49,6.977433333333333,32.10743333333333
2353,Indonesia,1972.0,6.48,5.49,8.64,7.63,6.977433333333333,35.21743333333333
2354,Indonesia,1973.0,8.56,5.82,9.16,8.44,6.977433333333333,38.95743333333333
2355,Indonesia,1974.0,8.58,6.4,10.52,9.74,6.977433333333333,42.21743333333333
2356,Indonesia,1975.0,7.07,8.18,11.53,11.19,6.977433333333333,44.94743333333333
2357,Indonesia,1976.0,6.29,8.41,12.18,12.07,6.977433333333333,45.92743333333333
2358,Indonesia,1977.0,9.55,11.1,13.19,13.43,6.977433333333333,54.247433333333326
2359,Indonesia,1978.0,9.89,14.7,14.58,14.64,6.977433333333333,60.78743333333333
2360,Indonesia,1979.0,10.59,17.85,15.68,16.45,6.977433333333333,67.54743333333334
2361,Indonesia,1980.0,11.91,21.44,17.67,17.86,12.7275,81.60749999999999
2362,Indonesia,1981.0,12.79,22.9,19.44,19.24,12.0234,86.39339999999999
2363,Indonesia,1982.0,14.31,22.88,20.6,19.2,10.1279,87.11789999999999
2364,Indonesia,1983.0,14.47,23.99,19.93,18.7,8.1781,85.2681
2365,Indonesia,1984.0,18.63,22.13,20.28,18.22,7.3116,86.57159999999999
